,TIGER 200,TIGER 200 IT,TIGER 200 건설,TIGER 200 경기소비재,TIGER 200 금융,TIGER 200 산업재,TIGER 200 생활소비재,TIGER 200 에너지화학,TIGER 200 중공업,TIGER 200 철강소재,TIGER 200 헬스케어,TIGER 200IT레버리지,TIGER 200TR,TIGER 200동일가중,TIGER 200선물레버리지,TIGER 200선물인버스2X,TIGER 200에너지화학레버리지,TIGER 200커뮤니케이션서비스,TIGER 200커버드콜5%OTM,TIGER 200커버드콜ATM,TIGER 2차전지테마,TIGER KRX300,TIGER KTOP30,TIGER K게임,TIGER LG그룹+펀더멘털,TIGER MSCI KOREA ESG리더스,TIGER MSCI KOREA ESG유니버설,TIGER MSCI Korea TR,TIGER S&P글로벌인프라(합성),TIGER S&P글로벌헬스케어(합성),TIGER TOP10,TIGER 경기방어,TIGER 경기방어채권혼합,TIGER 골드선물(H),TIGER 구리실물,TIGER 국채3년,TIGER 글로벌4차산업혁신기술(합성 H),TIGER 글로벌자원생산기업(합성 H),TIGER 금속선물(H),TIGER 금은선물(H),TIGER 농산물선물Enhanced(H),TIGER 단기선진하이일드(합성 H),TIGER 단기채권액티브,TIGER 단기통안채,TIGER 라틴35,TIGER 레버리지,TIGER 로우볼,TIGER 리츠부동산인프라,TIGER 모멘텀,TIGER 미국MSCI리츠(합성 H),TIGER 미국S&P500레버리지(합성 H),TIGER 미국S&P500선물(H),TIGER 미국S&P500선물인버스(H),TIGER 미국나스닥100,TIGER 미국나스닥바이오,TIGER 미국다우존스30,TIGER 미국달러단기채권액티브,TIGER 미국달러선물레버리지,TIGER 미국달러선물인버스2X,TIGER 미국채10년선물,TIGER 미디어컨텐츠,TIGER 반도체,TIGER 방송통신,TIGER 배당성장,TIGER 삼성그룹펀더멘털,TIGER 소프트웨어,TIGER 여행레저,TIGER 우량가치,TIGER 우선주,TIGER 원유선물Enhanced(H),TIGER 원유선물인버스(H),TIGER 유로스탁스50(합성 H),TIGER 유로스탁스레버리지(합성 H),TIGER 유로스탁스배당30,TIGER 은행,TIGER 의료기기,TIGER 이머징마켓MSCI레버리지(합성 H),TIGER 인도니프티50레버리지(합성),TIGER 인버스,TIGER 일본TOPIX(합성 H),TIGER 일본니케이225,TIGER 일본엔선물,TIGER 중국소비테마,TIGER 중장기국채,TIGER 증권,TIGER 지주회사,TIGER 차이나CSI300,TIGER 차이나CSI300레버리지(합성),TIGER 차이나CSI300인버스(합성),TIGER 차이나HSCEI,TIGER 차이나항셍25,TIGER 코스닥150,TIGER 코스닥150 레버리지,TIGER 코스닥150IT,TIGER 코스닥150바이오테크,TIGER 코스닥150선물인버스,TIGER 코스피,TIGER 코스피고배당,TIGER 코스피대형주,TIGER 코스피중형주,TIGER 헬스케어,TIGER 현대차그룹+펀더멘털,TIGER 화장품
24,30260.57,25298.46,2239.77,13844.96,6475.5,4701.91,10627.89,11700.61,2611.82,6658.26,18814.51,32235.49,15525.66,8823.95,11034.54,6009.08,8378.65,18432.86,13296.07,10138.97,8575.51,13747.77,7343.42,7922.48,7219.18,8464.53,9102.31,12035.56,12069.85,14948.41,9694.41,10112.0,9341.21,11846.37,6428.78,110789.94,13405.5,11087.95,4651.38,8648.76,4583.13,12013.16,50116.9,100160.18,3928.19,13721.84,10944.81,5111.79,18532.2,14270.2,21633.82,39185.76,5737.04,50216.42,16879.0,17488.03,10132.99,10240.97,9369.0,11769.21,5592.15,27109.59,8350.26,14108.17,9888.78,9589.98,4159.77,9702.9,10440.0,3564.24,10026.68,12841.92,9843.44,13107.34,6933.37,10830.31,11733.4,17313.12,6809.21,14327.71,15115.92,10670.11,6838.63,52993.62,3702.33,9944.16,8743.37,18867.32,10846.23,13226.3,17283.3,10304.68,8881.47,12547.58,8481.69,7853.73,22554.17,11059.89,11167.56,10832.08,28504.1,16887.68,3139.11
25,30065.31,25236.74,2228.45,13782.86,6373.45,4686.49,10613.48,11707.36,2624.11,6656.79,19040.87,31863.44,15425.19,8806.24,10919.97,6071.53,8387.02,18268.69,13223.66,10117.55,8603.12,13670.39,7322.72,7997.87,7223.77,8417.68,9035.27,11959.78,12014.62,14856.94,9609.44,10129.24,9344.19,11872.39,6349.28,110755.13,13296.69,10940.82,4602.09,8661.04,4613.38,12009.71,50119.61,100163.47,3880.8,13562.04,10869.07,5110.85,18532.58,14252.14,21397.86,38953.83,5771.35,50013.01,16760.16,17339.29,10139.02,10255.4,9352.23,11820.03,5618.07,27182.27,8325.29,14035.82,9873.83,9504.83,4127.98,9687.64,10456.42,3522.14,10152.51,12815.49,9801.46,13074.6,6806.25,10838.79,11465.18,17165.94,6845.99,14223.78,15057.31,10681.12,6808.8,52980.95,3649.43,9900.91,8783.38,19025.56,10788.76,13161.43,17176.58,10375.68,9026.58,12534.23,8570.58,7778.31,22443.59,10997.85,11105.47,10809.11,28775.62,16845.37,3127.43
26,30369.9,25783.27,2253.04,14077.13,6405.35,4704.27,10737.51,12080.27,2626.19,6665.71,19062.42,33717.07,15583.44,8908.8,11164.23,5937.99,8925.56,18287.25,13357.43,10164.0,8990.8,13810.35,7436.74,8045.66,7396.4,8566.75,9123.53,12079.47,11957.33,14843.24,9730.38,10188.44,9361.17,11916.32,6326.35,110773.42,13354.89,10897.55,4582.47,8693.46,4606.2,12005.47,50121.89,100166.54,3830.81,13852.15,10964.45,5129.42,18724.97,14414.78,21729.59,39272.9,5723.97,50399.76,16850.19,17366.72,10091.41,10154.97,9446.17,11789.6,5627.21,27415.39,8287.3,14237.95,10058.39,9544.36,4160.74,9777.24,10578.6,3470.83,10301.61,12800.74,9788.76,12963.56,6852.69,10927.84,11443.63,16872.23,6769.61,14222.35,14972.27,10624.12,6911.8,53004.92,3677.2,10003.62,8833.18,19255.16,10745.67,13296.48,17365.09,10497.43,9203.82,12743.83,8614.21,7716.72,22666.73,11082.68,11215.96,10924.79,28860.85,17100.02,3177.45
27,30597.57,25956.49,2264.21,14311.55,6442.65,4721.4,10874.39,12010.3,2634.63,6636.4,19110.87,34068.35,15703.19,8964.91,11319.5,5854.33,8805.59,18421.78,13458.79,10199.92,8998.25,13913.97,7475.07,8004.96,7438.81,8605.8,9183.64,12170.15,12020.06,14905.04,9788.75,10283.28,9387.25,11846.94,6357.1,110751.48,13495.53,11013.9,4649.05,8640.38,4588.37,12039.53,50123.81,100170.09,3893.83,14053.35,11073.3,5112.78,18833.98,14413.25,21792.69,39326.97,5716.06,50315.37,16809.38,17335.21,10072.57,10113.56,9486.25,11732.91,5673.15,27919.76,8356.73,14281.67,10096.06,9604.18,4279.9,9860.35,10688.53,3498.71,10217.66,12909.88,9946.03,13014.68,6922.14,10915.38,11716.55,17030.58,6722.23,14214.94,15063.47,10603.47,7000.86,52964.61,3687.87,10225.56,8900.57,19552.49,10659.33,13359.23,17436.54,10544.29,9268.03,12955.62,8619.8,7695.77,22820.48,11120.41,11298.18,10988.18,28878.16,17334.89,3229.81
28,30536.27,25998.46,2223.32,14109.8,6348.89,4671.84,10867.13,11933.81,2584.32,6629.37,19081.56,34461.62,15670.0,8888.57,11217.2,5906.49,8762.12,18407.56,13435.3,10201.75,8947.46,13890.92,7477.23,7940.1,7402.38,8592.01,9172.23,12158.51,12050.74,14936.96,9814.56,10314.43,9399.92,11856.99,6431.13,110820.75,13614.75,11098.67,4656.25,8642.82,4613.26,12047.84,50126.74,100174.56,3926.32,13958.07,11025.7,5082.57,18652.85,14463.0,22035.13,39595.03,5677.43,50958.38,16890.0,17545.33,10101.12,10180.46,9429.18,11745.65,5806.01,28351.83,8375.47,14182.74,10043.28,9582.41,4314.99,9800.98,10766.49,3582.15,9958.13,13008.21,10089.24,13112.08,6811.03,10770.45,11967.55,17307.32,6753.5,14164.8,15096.78,10644.82,6989.43,53005.7,3670.09,10271.51,8855.76,19325.93,10719.1,13333.3,17400.29,10536.45,9255.23,12990.26,8607.81,7701.28,22766.31,11069.65,11276.13,10939.76,28905.72,17065.82,3220.64
29,30741.85,26219.86,2175.34,14069.85,6323.84,4647.53,10790.93,11887.69,2576.38,6628.62,19059.97,34746.29,15778.15,8856.78,11429.86,5798.25,8645.86,18653.76,13503.06,10224.28,8965.68,13973.09,7504.53,7899.46,7383.37,8621.55,9242.36,12248.13,12060.52,14886.57,9925.24,10283.86,9379.6,11912.16,6399.58,110648.49,13591.08,11041.97,4683.34,8683.84,4595.06,12048.27,50131.47,100182.36,3885.61,14185.29,10962.78,5038.69,18671.73,14559.1,22000.14,39558.49,5682.55,50878.55,16766.65,17487.96,10103.55,10194.51,9412.36,11753.69,5748.85,28803.34,8403.89,14172.9,10105.12,9736.59,4298.87,9732.96,10803.91,3598.96,9913.96,12978.78,10044.68,13045.68,6767.73,10708.92,11790.92,17239.55,6689.39,14077.51,15005.45,10648.06,6928.85,52850.05,3666.78,10189.23,8912.12,19562.56,10632.84,13373.59,17444.55,10521.29,9253.79,13206.22,8579.85,7687.23,22872.07,10991.06,11341.41,10910.69,28906.05,17048.67,3201.97
30,30713.36,26294.95,2173.63,13994.56,6270.41,4627.26,10877.52,11910.42,2582.16,6668.85,19034.05,35088.2,15764.06,8873.12,11401.51,5810.32,8680.41,18708.22,13494.27,10228.06,8951.17,13961.79,7525.49,7944.34,7413.05,8615.66,9221.47,12232.97,12160.55,14880.19,9956.35,10360.24,9405.56,11969.15,6425.52,110724.8,13603.35,10984.88,4637.57,8726.36,4560.79,12042.18,50133.46,100185.28,3884.26,14156.05,10910.22,4997.12,18687.19,14730.91,22076.98,39602.69,5676.27,51059.49,16837.55,17489.66,10111.69,10203.1,9404.6,11778.07,5874.62,28935.29,8421.89,14219.19,10112.59,9776.11,4304.74,9748.59,10774.2,3644.19,9789.73,12959.61,10022.21,13103.71,6704.37,10675.74,11797.12,17082.53,6697.41,13950.97,14907.63,10656.1,6956.01,52973.22,3645.25,10225.54,9131.16,20493.33,10371.8,13500.24,17603.47,10558.95,9332.33,13299.26,8600.94,7653.46,22856.63,10896.19,11330.19,10938.49,28999.9,17101.13,3236.57
31,30212.15,25901.31,2149.84,13813.99,6205.89,4553.67,10765.73,11824.03,2565.05,6616.21,18821.23,33845.83,15503.49,8768.68,11015.41,6007.57,8535.07,18607.8,13314.0,10126.44,8815.55,13736.95,7421.67,7881.23,7402.02,8513.52,9065.29,12019.78,12211.57,14943.27,9766.77,10262.96,9386.87,11970.37,6525.97,110848.55,13596.8,11003.18,4656.6,8727.05,4561.8,12047.57,50137.16,100190.39,3902.52,13681.69,10814.32,4975.46,18521.98,14730.13,22044.62,39607.21,5676.52,51296.31,16916.81,17571.39,10159.72,10298.61,9318.56,11841.85,5783.44,28006.93,8390.5,14084.36,9936.86,9730.74,4211.0,9648.13,10627.51,3643.47,9790.55,13001.05,10080.06,13225.85,6638.42,10782.94,11823.73,17043.33,6812.28,13765.05,14782.35,10704.63,6868.69,53142.39,3641.15,10144.15,9093.58,20352.7,10411.75,13371.62,17424.42,10397.71,9020.33,12917.5,8581.81,7793.93,22522.37,10821.29,11155.02,10821.12,28802.22,16895.11,3187.13
32,30269.79,26027.09,2126.99,13747.64,6180.69,4535.21,10751.44,11658.73,2547.37,6657.08,18726.92,34172.05,15534.12,8727.77,11083.89,5972.66,8330.42,18935.24,13319.22,10136.57,8800.66,13761.18,7417.04,7986.65,7330.37,8535.21,9092.32,12042.84,12228.6,14897.92,9787.41,10221.12,9374.77,12102.34,6445.2,110844.48,13541.76,10960.65,4633.95,8833.1,4633.7,12042.72,50139.48,100193.62,3856.05,13748.04,10796.43,4983.85,18611.25,14733.7,21940.54,39470.57,5696.19,51322.13,16936.93,17470.38,10157.86,10293.23,9318.59,11856.67,5728.85,28276.09,8381.82,14033.47,9933.84,9991.13,4157.71,9566.91,10622.43,3643.6,9797.04,12944.99,9998.04,13101.58,6628.05,10722.58,11594.24,16821.03,6791.12,13815.52,14868.73,10678.24,6833.38,53141.92,3632.4,10084.38,9086.34,20294.3,10432.3,13493.25,17573.81,10413.73,9080.96,12980.67,8537.7,7751.21,22536.48,10781.17,11168.72,10782.33,28641.31,16803.53,3174.33
33,30105.12,26026.34,2108.55,13536.83,6166.11,4462.89,10559.32,11670.47,2519.19,6516.83,18489.93,34056.67,15448.88,8615.71,10983.67,6027.8,8338.15,18822.96,13268.98,10103.9,8888.16,13682.37,7393.72,7917.15,7324.95,8529.62,9053.3,11982.67,12310.83,15094.07,9786.09,10071.33,9341.72,12166.88,6515.27,110960.43,13672.03,11050.7,4631.52,8882.97,4630.35,12053.85,50143.36,100199.59,3927.13,13610.49,10675.58,4959.91,18376.45,14507.71,22141.3,39685.98,5666.58,52215.68,17198.18,17678.68,10238.83,10463.87,9169.81,11944.59,5582.95,28265.41,8295.51,13866.79,9904.43,9918.83,4060.05,9436.19,10549.96,3727.9,9576.5,13040.34,10134.32,13259.46,6599.77,10678.41,11767.63,17461.34,6822.55,13837.45,14839.66,10617.29,6711.32,53234.26,3600.33,9959.01,9348.76,21459.34,10106.06,13594.46,17673.51,10343.17,8961.17,12923.81,8484.49,7804.78,22388.5,10703.97,11102.42,10646.14,28413.8,16537.12,3136.16
34,29677.3,25637.38,2060.14,13329.65,6087.41,4399.91,10473.14,11413.94,2444.99,6379.63,18094.02,33373.69,15224.76,8462.46,10583.11,6248.35,7950.97,18668.53,13084.1,10000.65,8601.48,13479.25,7284.47,7845.03,7178.63,8406.0,8923.71,11807.84,12384.87,15112.87,9656.3,9950.83,9320.58,12235.25,6553.05,111167.56,13604.37,11049.59,4603.46,8928.03,4606.48,12055.2,50151.7,100213.51,3895.74,13163.91,10510.29,4908.93,17994.1,14711.59,21922.25,39481.36,5696.45,52164.31,17304.74,17752.29,10331.35,10669.91,8990.72,12089.83,5412.81,27864.62,8153.76,13620.81,9754.31,9828.17,3985.52,9231.59,10339.59,3754.09,9506.99,12901.63,9935.76,13233.57,6513.91,10438.77,11525.01,17520.1,6947.8,13829.98,14854.03,10679.93,6595.88,53473.78,3543.99,9760.07,9415.23,21726.26,10043.7,13539.62,17599.94,10103.74,8496.58,12717.46,8247.52,8032.44,22060.11,10547.24,10944.87,10455.64,27759.94,16264.04,3099.44
35,28537.62,24655.09,1965.53,12783.66,5850.9,4199.43,10084.07,10944.56,2316.46,6121.89,17243.34,30655.46,14633.5,8129.96,9804.44,6707.27,7281.59,18271.47,12583.99,9644.6,8332.78,12959.62,7018.25,7706.92,6946.91,8090.66,8588.36,11346.5,12491.25,15267.7,9290.3,9592.18,9228.45,12453.83,6583.54,111287.86,13487.92,11002.36,4610.58,9081.55,4585.65,12053.52,50158.72,100223.48,3879.56,12168.01,10162.47,4795.24,17301.59,14772.58,21437.04,39128.08,5748.63,51643.05,17442.86,17774.53,10426.95,10839.16,8848.17,12246.37,5221.33,26809.82,7946.27,13164.41,9366.18,9578.62,3801.77,8910.21,9946.45,3716.86,9601.21,12820.25,9801.79,13232.08,6241.13,10038.23,11328.0,17816.12,7204.52,13829.74,15041.37,10802.65,6362.92,53566.55,3403.26,9401.71,9453.58,21938.66,9998.93,13367.59,17365.57,9661.23,7794.63,12123.42,7900.62,8361.48,21218.74,10176.43,10525.35,10065.76,26507.22,15556.27,2962.85
36,28859.21,24723.07,2011.1,12879.77,5903.04,4243.15,10117.69,11004.06,2385.96,6150.24,17708.92,30701.06,14800.63,8228.83,10050.21,6541.83,7355.32,18525.06,12707.36,9746.54,8512.47,13126.77,7106.51,7824.5,6981.62,8133.71,8682.04,11485.37,12079.32,14693.97,9362.29,9681.43,9246.86,12660.37,6477.86,111187.45,13057.34,10694.25,4570.45,9225.36,4512.98,11987.42,50161.9,100228.39,3675.79,12458.56,10223.03,4827.51,17570.42,14567.26,20103.37,37779.82,5942.01,49238.16,16850.46,17008.38,10342.59,10674.93,8982.78,12218.9,5326.57,27357.69,7982.65,13306.26,9491.9,9733.62,3887.04,8981.29,10038.96,3583.79,9954.12,12297.28,9024.75,12649.44,6314.21,10262.53,10620.14,16802.9,7115.18,13363.04,14517.3,10796.07,6469.19,53498.54,3468.63,9504.01,9385.08,21619.86,10057.17,13283.87,17283.56,10020.71,8345.27,12525.12,8259.03,8065.72,21465.17,10295.58,10640.5,10211.26,27371.4,15612.78,3037.33
37,28429.71,24155.11,2017.44,12827.13,5871.17,4202.27,10007.76,10897.44,2375.5,6111.5,17726.48,29460.63,14576.98,8181.56,9721.73,6755.94,7220.91,18362.91,12531.74,9610.51,8358.71,12950.55,7012.67,7822.83,6915.64,8008.08,8538.32,11300.53,11855.85,14375.63,9205.62,9619.7,9236.61,12457.36,6519.73,111299.57,12747.76,10394.52,4573.45,9063.75,4522.57,11970.42,50165.5,100233.79,3624.22,12068.38,10179.64,4807.41,17410.1,14136.55,18839.67,36683.6,6117.23,48165.32,16544.05,16560.07,10400.59,10788.9,8888.06,12328.49,5280.08,26818.38,7884.38,13243.07,9327.46,9654.44,3942.31,8902.34,9882.78,3477.1,10249.73,12033.76,8629.67,12403.83,6293.47,10281.38,10590.49,16925.86,7230.13,13262.06,14533.28,10894.96,6473.5,53608.44,3472.66,9618.32,9309.69,21285.2,10161.03,13252.36,17228.2,10025.43,8370.36,12376.78,8404.91,8046.99,21195.28,10253.74,10488.25,10191.56,27592.67,15581.15,3028.78
38,28143.49,23738.4,1978.3,12742.19,5893.27,4207.62,9916.59,10723.26,2364.58,6105.5,17781.3,28374.34,14428.51,8137.89,9562.87,6867.26,6988.32,18063.25,12406.92,9516.45,8094.06,12816.49,6936.84,7593.71,6827.09,7891.91,8446.71,11181.88,11753.04,14350.72,9081.39,9575.91,9213.87,12410.48,6465.59,111126.66,12695.75,10233.9,4557.6,9018.95,4512.76,11946.01,50164.22,100232.38,3574.14,11845.47,10178.33,4793.09,17275.11,13985.41,18583.72,36429.23,6158.94,48375.91,16753.56,16485.31,10403.86,10787.16,8887.73,12350.76,5156.26,25781.56,7851.43,13177.33,9226.73,9383.21,3939.21,8870.67,9768.16,3394.28,10489.04,12051.29,8632.75,12486.7,6320.05,10178.92,10444.13,16673.57,7292.36,12942.17,14263.26,10924.85,6441.74,53476.22,3455.66,9681.06,9350.65,21494.48,10110.07,13360.09,17344.57,9847.27,8090.16,11837.04,8268.64,8170.32,20976.04,10237.84,10383.23,10110.12,27374.27,15428.71,2977.82
39,27236.15,22724.74,1933.88,12261.79,5754.51,4081.6,9583.2,10311.71,2296.62,5935.83,17304.84,25903.06,13955.96,7902.94,8886.72,7354.18,6484.83,17604.91,12017.01,9211.79,7699.64,12400.37,6716.2,7290.53,6565.26,7596.99,8160.77,10806.29,11361.36,13924.29,8753.86,9326.54,9156.48,12404.29,6450.56,111463.63,12272.58,9878.81,4515.69,9005.46,4468.66,11855.03,50171.66,100245.13,3460.89,11038.43,9935.7,4667.22,16686.26,13216.3,16846.48,34639.69,6459.34,45849.26,16024.5,15707.96,10377.72,10745.86,8924.03,12342.53,4884.88,24519.63,7603.83,12814.22,8924.46,9095.67,3836.47,8566.52,9413.73,3279.97,10851.11,11632.93,8051.39,12068.27,6181.15,9786.13,10117.22,16169.91,7548.75,12464.93,13863.11,11014.23,6241.58,53828.8,3350.86,9466.93,9003.55,19935.95,10490.65,12959.23,16815.49,9473.54,7485.09,11247.61,8108.98,8469.34,20294.97,9976.0,10047.11,9807.98,26757.16,14811.48,2873.67
40,27472.56,23301.56,1918.11,12171.82,5683.78,4079.21,9599.33,10380.53,2306.09,5884.72,17699.03,27264.82,14079.54,7927.3,9087.53,7190.63,6523.49,17620.09,12108.38,9295.02,7968.76,12523.43,6784.24,7449.06,6582.89,7707.73,8237.95,10901.08,10801.62,13416.5,8879.09,9374.77,9167.32,11829.5,6291.99,111383.57,12122.21,9599.01,4538.85,8585.67,4456.06,11790.99,50173.65,100248.15,3387.83,11260.56,9890.02,4676.99,16824.92,12891.26,16670.02,34543.03,6470.39,45254.12,15837.36,15252.62,10210.24,10376.64,9235.58,12256.78,4987.06,25725.05,7570.35,12825.66,9021.68,9222.22,3850.57,8516.54,9517.83,3128.44,11345.09,11210.95,7465.8,11497.07,6104.64,10190.08,9738.96,14424.52,7466.33,12588.48,13832.98,10889.97,6300.01,53697.62,3326.91,9508.13,9194.76,20772.66,10264.1,12994.66,16857.74,9764.24,7911.26,11765.49,8288.42,8251.13,20448.69,9972.53,10119.75,9897.81,27389.01,14578.93,2953.23
41,27591.93,23466.81,1938.72,12132.87,5662.77,4094.5,9646.24,10495.89,2308.4,5895.13,17853.01,27565.52,14140.95,7960.86,9181.12,7117.27,6674.28,17682.11,12181.12,9337.32,7975.83,12576.87,6812.5,7460.07,6667.42,7753.6,8280.95,10951.0,11123.64,13953.54,8900.32,9391.42,9176.56,12027.88,6377.79,111402.0,12472.42,9834.14,4602.96,8726.78,4485.32,11834.39,50175.74,100251.9,3485.66,11370.51,9893.39,4692.87,16947.48,13392.7,18144.72,35871.22,6212.91,47521.01,16581.84,16039.7,10223.5,10403.33,9209.27,12299.61,4954.05,25523.01,7585.47,12896.07,9059.74,9289.26,4044.97,8566.79,9593.29,3262.81,10842.53,11252.72,7523.68,11560.55,6056.67,10280.63,10014.86,14048.36,7428.88,12415.35,13725.1,10953.37,6351.6,53692.41,3384.57,9792.21,9238.48,20962.26,10208.06,13014.6,16886.35,9696.25,7847.53,11648.47,8270.68,8258.29,20568.19,10030.25,10170.31,10007.06,27488.77,14547.57,2927.38
42,28248.0,23978.95,1960.63,12341.94,5742.36,4196.71,9770.27,10624.3,2341.22,5952.99,18013.01,28812.25,14482.19,8076.12,9581.59,6803.65,6821.91,18345.71,12440.12,9549.52,8190.28,12872.56,6953.52,7756.23,6751.91,7906.15,8484.73,11220.83,11077.74,13703.61,9091.28,9545.69,9238.51,12394.76,6366.07,111672.77,12329.99,9924.18,4592.47,8988.85,4516.22,11870.07,50182.69,100262.27,3414.11,11885.39,9980.03,4775.55,17273.69,13335.54,17195.34,35067.6,6355.88,45733.25,16065.0,15478.78,10164.63,10264.94,9333.8,12295.88,5038.86,26224.56,7770.24,13088.41,9259.76,9636.83,4171.26,8696.94,9776.76,3288.79,10757.49,11351.15,7645.03,11484.15,6158.61,10400.34,10122.55,14015.93,7265.79,12392.53,13702.59,10914.2,6490.31,53948.16,3461.02,9926.4,9285.63,21182.09,10144.68,12999.05,16852.53,9885.61,8105.45,11981.58,8440.74,8144.18,21021.42,10105.51,10408.69,10144.93,27894.36,14773.88,3012.88
43,28571.08,24293.6,2007.97,12511.21,5739.48,4276.54,9933.54,10773.03,2405.87,6047.03,18626.4,29615.05,14649.11,8217.57,9788.08,6656.69,7019.22,18483.32,12575.48,9657.81,8234.74,13021.26,7054.91,7848.24,6911.66,8002.8,8569.97,11348.35,11333.48,14235.07,9190.9,9762.95,9297.53,12384.55,6360.09,111365.28,12696.78,10108.6,4607.4,8983.26,4506.36,11916.14,50184.34,100265.55,3461.02,12149.21,10091.04,4854.39,17564.26,13848.41,18588.59,36415.92,6106.94,47356.48,16699.52,16088.38,10111.56,10191.33,9402.58,12241.04,5068.6,26569.92,7900.17,13241.36,9406.98,9662.38,4249.55,8849.87,9968.62,3261.9,10836.44,11529.48,7896.28,11609.7,6091.55,10612.5,10354.73,13824.36,7188.76,12503.85,13822.46,10874.96,6582.51,53813.86,3526.97,10073.92,9439.92,21886.83,9993.12,13177.84,17057.92,10012.94,8334.5,12129.98,8665.19,8023.11,21281.47,10177.78,10531.51,10306.12,28737.4,14967.89,3072.67
44,27944.94,23763.18,1957.12,12153.31,5593.91,4170.38,9798.83,10484.26,2335.98,5891.52,18391.26,28232.76,14323.59,8045.74,9302.99,6984.92,6637.15,18242.19,12307.84,9449.61,8095.58,12742.35,6905.56,7783.28,6797.31,7836.33,8378.87,11089.24,11267.11,14176.44,8981.17,9641.14,9257.69,12578.44,6388.91,111295.95,12439.19,9943.39,4592.17,9120.53,4477.46,11856.46,50189.03,100274.31,3341.62,11580.13,9904.1,4801.06,17291.01,13520.17,17346.72,35247.62,6300.04,46311.87,16571.02,15657.51,10210.36,10359.86,9248.43,12426.06,4870.9,26036.81,7823.09,13000.82,9189.54,9530.11,4024.36,8650.71,9725.76,3196.71,11049.34,11318.97,7597.03,11439.62,5950.73,10914.18,10246.37,13945.66,7365.48,12129.46,13729.97,11122.26,6402.85,53745.3,3462.29,9604.1,9367.89,21541.25,10062.51,12954.5,16776.85,9908.36,8145.38,11957.99,8663.23,8118.95,20828.42,10007.32,10299.21,10093.58,28516.27,14480.12,3015.95
45,26745.08,22470.76,1845.58,11659.2,5295.51,4025.3,9696.17,9879.15,2165.4,5629.03,18264.99,25116.59,13699.21,7759.79,8500.0,7588.84,5864.5,17545.73,11779.35,9046.08,7592.71,12192.27,6583.94,7389.65,6451.89,7431.26,7992.13,10589.28,11112.89,14137.46,8522.71,9524.84,9231.76,12612.45,6403.84,111472.71,12183.09,9601.33,4516.3,9137.85,4432.14,11724.16,50192.04,100279.52,3217.52,10563.39,9604.37,4682.76,16641.94,13297.09,16644.59,34645.4,6411.1,46000.66,16533.33,15655.62,10316.32,10582.13,9056.08,12713.58,4616.59,24704.07,7593.65,12555.2,8728.67,9102.45,3803.39,8311.33,9337.88,2867.88,12160.82,10877.89,7004.49,11347.42,5608.74,11020.63,9746.52,13366.59,7686.16,11436.34,13601.85,11587.66,6169.55,54045.88,3321.82,9175.05,9130.7,20491.96,10318.09,12492.2,16171.03,9500.07,7485.69,11343.99,8497.12,8443.53,19972.39,9699.09,9869.73,9729.68,28128.14,13688.85,2895.44
46,26898.27,22790.59,1846.86,11539.93,5267.36,4013.04,9676.45,9957.04,2149.39,5621.93,18583.64,25827.17,13779.87,7756.77,8661.71,7443.48,5948.95,17748.5,11847.91,9099.46,7685.22,12269.9,6642.49,7440.74,6484.95,7503.35,8051.08,10653.43,10076.29,13366.23,8607.63,9593.47,9240.08,12636.78,6187.38,111261.88,11366.21,8544.76,4498.29,9142.07,4374.42,11380.01,50193.37,100283.2,2733.21,10728.31,9555.87,4667.73,16686.29,12245.34,14247.17,32076.67,6877.42,42475.02,15280.61,14310.54,10220.11,10361.91,9242.98,12689.43,4660.46,25291.18,7579.99,12555.29,8773.15,9225.6,3841.91,8285.52,9285.46,2183.02,15040.65,9929.36,5746.83,10019.98,5579.48,10620.95,8454.08,11699.61,7608.62,11583.88,13330.61,11275.84,6197.91,53760.87,3347.38,9184.4,9249.18,21054.67,10187.62,12591.26,16292.37,9678.0,7804.54,11640.36,8557.73,8237.53,20051.58,9633.22,9920.16,9706.0,28442.4,13444.35,2912.12
47,26133.06,22043.68,1803.75,11370.93,5248.3,3940.95,9430.73,9785.71,2103.11,5515.84,17933.24,24102.62,13381.09,7569.95,8124.85,7907.81,5736.6,17474.02,11521.5,8839.35,7397.58,11908.02,6479.76,7156.35,6362.06,7344.81,7828.15,10348.09,9962.99,13607.09,8372.83,9347.08,9167.34,12511.25,6311.78,111281.31,11700.12,8706.25,4519.86,9056.96,4394.69,11418.58,50194.63,100286.63,2934.97,10082.5,9423.88,4630.43,16272.6,12743.13,15577.14,33486.72,6581.12,44728.48,15596.82,14999.73,10219.56,10410.85,9194.7,12539.49,4470.52,24246.42,7413.77,12310.36,8539.91,9045.1,3706.43,8132.55,9098.14,2395.26,13527.99,9796.87,5587.14,9980.05,5588.18,10241.79,8904.5,11927.68,7845.09,11401.6,13000.36,11262.98,6009.1,53756.82,3286.82,8894.67,9113.52,20437.73,10339.44,12486.58,16175.66,9253.25,7112.94,11234.17,8091.29,8604.08,19503.24,9510.63,9653.65,9409.96,27265.22,13233.0,2792.29
