,ACE 200,ACE 200TR,ACE Fn성장소비주도주,ACE Gloabal Luxury&Hotel Index,ACE 골드선물 레버리지(합성 H),ACE 국고채3년,ACE 국채선물10년인버스,ACE 국채선물3년인버스,ACE 단기통안채,ACE 러시아MSCI(합성),ACE 레버리지,ACE 멕시코MSCI(합성),ACE 미국IT인터넷S&P(합성 H),ACE 미국WideMoat가치주,ACE 미국다우존스리츠(합성 H),ACE 밸류대형,ACE 베트남VN30(합성),ACE 삼성그룹동일가중,ACE 삼성그룹섹터가중,ACE 스마트로우볼,ACE 스마트모멘텀,ACE 스마트밸류,ACE 스마트퀄리티,ACE 스마트하이베타,ACE 싱가포르리츠,ACE 싱가포르리츠채권혼합모닝스타,ACE 아시아TOP50S&P,ACE 인도네시아MSCI(합성),ACE 인버스,ACE 일본Nikkei225(H),ACE 일본TOPIX레버리지(H),ACE 일본TOPIX인버스(합성 H),ACE 중국본토CSI300,ACE 중국본토CSI300레버리지(합성),ACE 중장기국공채액티브,ACE 코스닥(합성),ACE 코스피,ACE 필리핀MSCI(합성)
493,40422.19,24590.98,7833.46,3093.88558,16961.92,105690.12,96391.17,100184.46,100090.23,31642.98,9627.29,10730.19,20016.63,18355.26,104671.12,9849.53,23038.29,17264.85,16490.33,16833.81,17106.98,15231.78,18220.17,14752.07,12243.78,10005.13,14199.92,9369.99,4864.71,18890.01,21740.45,4207.61,32515.05,5810.65,100209.26,14712.7,30640.2,14851.12
494,40528.75,24654.78,7825.18,3087.62832,17000.81,105740.25,96205.0,100140.83,100091.52,31713.07,9601.57,10743.23,19815.33,18368.97,105056.29,9891.36,23174.6,17396.9,16614.07,16852.47,17169.55,15289.18,18249.55,14837.1,12300.97,10033.32,14208.87,9372.41,4885.62,19123.28,22264.49,4150.27,32684.91,5864.64,100304.73,14721.36,30787.41,14694.32
495,40275.7,24500.15,7828.27,3095.00039,16905.0,105685.33,96721.51,100205.59,100102.08,31397.72,9490.98,10704.21,19757.32,18446.61,105714.61,9825.47,23101.25,17294.02,16544.99,16735.49,17103.98,15180.05,18149.94,14749.51,12419.22,10020.19,14126.9,9362.63,4911.85,19041.11,22189.8,4157.01,32290.24,5737.23,100113.63,14804.89,30629.13,14829.41
496,40402.26,24577.64,7857.64,3113.53913,17060.29,105482.14,97407.67,100447.09,100105.21,31562.51,9544.17,10846.51,19614.83,18389.28,106325.63,9867.29,23402.09,17245.18,16500.26,16769.05,17131.37,15212.13,18201.52,14810.43,12492.23,9995.05,14349.08,9357.9,4898.84,18981.15,22100.6,4170.65,32788.17,5913.68,99819.26,14859.35,30738.59,14511.11
497,40391.9,24571.06,7753.23,3183.48542,16794.05,105419.15,97489.44,100532.17,100109.05,32284.86,9525.95,10830.82,19657.21,18529.89,105518.66,9930.89,23538.07,17211.52,16453.68,16767.5,17141.42,15243.64,18126.89,14863.55,12462.55,9985.9,14360.23,9454.84,4905.88,18980.38,22099.67,4170.55,32790.04,5905.18,99779.52,14771.09,30749.66,14267.99
498,39880.06,24259.88,7612.49,3194.34854,17064.77,105297.47,97804.2,100635.64,100111.16,32148.99,9269.04,10868.99,19209.73,18644.54,105305.25,9883.07,23982.64,17183.88,16329.08,16606.67,16928.92,15105.27,17823.78,14703.57,12426.97,9955.16,14421.71,9478.54,4975.36,19301.26,22877.09,4091.76,32712.72,5879.69,99620.6,14455.86,30386.2,14396.21
499,39456.1,24003.35,7401.23,3159.91785,17262.47,104865.22,98805.4,101070.35,100109.85,31313.8,9081.08,10796.89,18393.31,18413.09,102132.1,9831.04,23874.9,17060.65,16155.95,16438.98,16673.18,14938.29,17558.09,14540.27,12356.36,9867.56,14198.83,9428.78,5023.79,19327.51,23124.35,4073.54,32492.56,5795.94,99089.15,14036.6,30039.85,14511.0
500,39924.03,24287.85,7488.85,3132.23331,16582.93,104959.21,98696.06,101059.5,100119.27,31009.79,9309.99,10918.82,18416.8,18499.78,102158.13,9943.48,23901.05,17203.79,16287.63,16614.25,16908.78,15118.92,17790.38,14725.17,12242.18,9852.61,14318.03,9481.56,4956.71,18784.95,22154.06,4156.99,32147.84,5692.65,99204.71,14248.21,30399.45,14456.44
501,39594.71,24088.13,7348.39,3058.89913,16734.23,104976.36,98792.62,101006.77,100121.52,31297.93,9143.32,10950.05,18287.93,18427.48,101407.22,9924.12,23703.78,17133.28,16128.77,16520.83,16798.72,15046.2,17549.3,14571.45,12221.04,9838.54,14400.55,9591.25,5004.37,18769.25,22104.58,4159.64,32128.28,5681.96,99183.67,14036.78,30129.83,14228.01
502,39743.57,24179.65,7254.68,3092.35493,16758.46,105024.1,98817.87,100926.31,100122.35,31210.4,9214.22,10838.35,18350.78,18414.43,100865.0,9968.35,23298.53,17040.95,16150.09,16610.25,16871.91,15093.78,17584.39,14573.19,12031.31,9791.53,14487.14,9511.94,4984.86,18768.54,22102.65,4159.54,32145.42,5684.51,99214.26,13886.97,30146.19,14523.16
503,40326.69,24533.49,7401.09,3079.82789,17123.71,105191.93,98248.29,100790.7,100124.82,31710.63,9508.8,10843.66,18729.71,18529.71,101019.29,10096.47,22978.73,17285.6,16475.69,16847.35,17181.51,15305.3,17851.55,14822.07,12003.75,9825.54,14532.59,9484.79,4898.1,18589.56,21911.94,4177.76,31771.65,5557.9,99474.24,14192.44,30618.19,14345.04
504,40156.77,24429.42,7397.31,3051.0133,17288.49,105254.64,98086.16,100701.08,100124.83,31959.16,9408.43,10963.74,18643.39,18488.5,101254.97,10079.39,23400.14,17316.65,16483.69,16817.48,17152.37,15261.87,17764.09,14774.48,12007.16,9836.2,14826.27,9496.93,4929.22,18960.36,22666.58,4109.75,32003.18,5613.9,99548.98,14077.14,30508.84,14563.31
505,39595.59,24087.66,7278.6,3010.17297,17177.16,105036.93,98644.26,100939.84,100114.1,30265.89,9130.73,11014.87,18060.59,18365.02,100965.27,9975.43,23341.15,17094.91,16247.54,16591.92,16930.77,15025.82,17505.44,14580.86,12145.11,9831.54,14770.92,9551.35,5003.82,18786.72,22348.35,4137.26,31540.31,5458.29,99253.12,13905.72,30101.52,14806.09
506,39222.44,23861.06,7223.04,3010.17297,17084.03,104745.52,99378.58,101283.23,100118.26,29726.29,8994.09,11022.51,18054.98,18574.11,99928.48,9880.52,23384.91,16816.32,16051.9,16443.08,16800.21,14868.0,17318.89,14413.38,12090.41,9767.27,14770.06,9628.49,5034.55,18545.01,21763.48,4194.33,31467.59,5439.12,98858.14,13713.17,29779.22,14728.71
507,38941.5,23689.66,7143.15,2988.85015,17082.41,104847.44,99175.0,101148.29,100122.33,29230.01,8845.07,11029.63,18054.2,18533.68,99926.9,9814.21,22650.95,16748.23,16163.05,16359.05,16738.78,14761.71,17176.03,14288.27,12029.38,9760.12,14698.65,9554.94,5080.39,18677.5,21940.55,4175.19,31659.11,5507.67,98983.36,13513.67,29519.31,14578.99
508,38653.62,23514.68,7094.87,2991.72789,17004.92,104943.75,99057.4,101013.4,100126.99,27060.26,8717.99,10862.43,17564.66,18242.81,98980.26,9782.79,22669.78,16815.55,16084.84,16269.97,16611.19,14684.34,17029.45,14161.64,12075.05,9778.1,14520.65,9517.62,5115.99,18626.04,21724.35,4192.45,31952.3,5608.22,99076.71,13369.96,29295.44,14801.33
509,38880.15,23651.61,7291.25,3027.07413,17578.63,104809.72,99356.21,101163.87,100129.76,28374.92,8816.41,10713.01,17496.42,18082.77,97737.8,9777.03,22797.0,16845.35,16270.12,16309.57,16717.34,14736.94,17171.97,14261.94,12138.82,9775.65,14502.55,9445.49,5088.82,18112.33,20494.56,4315.74,31787.91,5562.43,98909.95,13724.36,29506.85,14609.27
510,38435.55,23381.07,7268.02,2999.87317,17567.68,104805.19,99211.03,101192.97,100139.79,28817.5,8627.81,10693.45,17314.11,17857.51,96534.93,9678.5,23041.06,16813.01,16152.63,16190.45,16526.05,14567.13,16938.6,14034.77,12148.28,9787.77,14836.94,9517.84,5139.57,18307.03,20844.94,4273.44,32151.32,5667.52,98938.59,13497.59,29201.34,14598.08
511,37944.9,23084.38,7078.31,2914.14312,17361.2,104849.98,99270.88,101131.68,100142.91,28138.22,8395.69,10589.58,16531.51,17632.07,96254.29,9546.03,23183.5,16618.12,16015.51,15988.27,16313.45,14369.65,16748.69,13822.38,12212.84,9800.07,14765.67,9718.16,5213.22,18135.78,20569.59,4298.17,31967.92,5611.1,98965.68,13105.03,28771.31,14764.52
512,37032.21,22529.87,6889.18,2918.8299,17551.23,104720.85,99494.77,101282.01,100145.09,26040.17,7972.43,10385.84,16765.46,17764.6,96356.46,9341.75,22749.63,16127.43,15485.68,15618.0,15909.43,14009.42,16330.59,13463.53,12156.58,9771.27,14595.89,9614.68,5350.9,18178.65,20641.08,4292.12,32085.54,5639.4,98816.92,12733.77,28033.61,14744.33
513,36880.92,22438.44,6864.44,2974.09092,17756.41,104778.25,99382.35,101239.04,100147.32,26222.85,7930.31,10400.03,16176.11,17560.18,95915.46,9347.16,23444.9,16108.91,15345.35,15605.87,15850.99,13992.96,16196.03,13396.22,12050.1,9752.32,14391.78,9529.13,5356.45,17869.95,19892.8,4365.44,31380.59,5403.45,98880.92,12628.5,27921.26,14809.27
514,35678.78,21706.67,6568.34,2921.25681,17313.56,104640.25,99798.65,101425.98,100149.81,26769.05,7378.51,10335.45,15949.56,17532.93,94420.3,9082.39,23674.08,15527.96,14719.0,15100.85,15318.43,13528.12,15608.01,12943.44,12067.7,9730.01,14325.34,9593.44,5550.18,17801.49,19827.78,4376.22,31595.85,5476.58,98686.65,12159.1,27093.71,14754.99
515,36580.29,22256.77,6781.08,2987.71241,16613.34,104725.2,99608.46,101360.82,100170.21,28344.37,7764.32,10274.47,15878.29,17575.13,92883.61,9310.91,23580.73,15906.46,14994.3,15484.79,15631.86,13887.9,16027.67,13298.34,11916.23,9706.64,14194.82,9649.65,5405.64,17256.43,18803.05,4489.11,31018.56,5281.11,98804.78,12495.79,27579.64,14856.57
516,36958.25,22485.48,6869.62,3044.20184,16457.29,104833.72,99375.96,101216.55,100176.65,29536.1,7943.06,10682.81,17105.56,18314.88,98052.01,9399.86,23869.24,16160.19,15142.33,15658.92,15818.58,14077.31,16230.17,13471.97,11820.32,9698.14,14286.31,9573.72,5335.8,18148.91,20784.76,4260.82,30640.81,5155.97,98949.93,12763.65,28040.16,15328.43
517,37444.83,22780.6,7111.04,3029.97867,16774.39,104753.75,99753.78,101308.09,100190.83,28768.73,8151.56,10480.51,15999.38,17711.6,96857.43,9512.98,23644.31,16338.62,15265.78,15883.35,16002.71,14254.89,16406.47,13617.35,11916.71,9699.01,14249.75,9486.95,5264.74,17951.1,20400.44,4296.89,30394.62,5083.04,98824.33,12924.31,28477.54,15070.38
518,37106.28,22574.3,7132.57,3053.9668,16843.06,104587.5,100085.68,101508.43,100196.72,29097.43,8002.74,10450.99,16668.92,17830.63,95857.35,9441.42,23734.67,16229.99,15036.04,15772.14,15846.78,14149.21,16247.66,13467.17,12023.15,9703.27,14463.5,9550.55,5310.68,18082.36,20612.16,4273.13,30534.18,5132.48,98631.31,12874.73,28417.09,15131.32
519,37159.43,22606.61,7132.89,3085.49555,17101.73,104371.17,100934.74,101773.87,100200.6,29221.98,8017.24,10437.3,16531.93,17763.63,95691.15,9446.05,23737.68,16340.82,15092.51,15787.91,15823.98,14167.79,16249.98,13451.12,11905.61,9622.11,14423.85,9675.23,5310.46,17957.17,20488.79,4283.07,30831.25,5218.35,98282.45,12815.29,28421.81,14903.28
520,37683.83,22926.71,7247.2,3127.5028,17215.76,104472.85,100535.22,101672.71,100204.21,30021.36,8254.83,10641.5,16634.29,17890.14,95172.65,9620.64,23879.64,16561.95,15275.03,16004.15,16054.78,14400.97,16418.49,13642.33,11987.09,9664.96,14319.94,9639.84,5227.87,17981.15,20687.28,4265.14,30602.25,5157.75,98437.51,13033.38,28663.79,15044.57
521,37956.75,23094.59,7217.32,3131.58773,17379.42,104528.01,100472.38,101609.9,100207.42,30843.73,8381.29,10800.88,17065.16,18119.25,97382.63,9666.83,23908.9,16671.37,15386.0,16120.49,16134.2,14507.68,16556.52,13711.72,12095.67,9694.04,14611.99,9764.35,5187.23,18172.56,21100.71,4225.25,30906.83,5258.89,98489.11,12821.15,28698.42,15203.85
522,37652.27,22909.9,7142.81,3053.24964,17394.78,104342.66,100881.54,101844.32,100213.99,30758.25,8228.01,10694.81,16873.91,17914.03,94908.91,9618.2,23897.8,16419.49,15095.05,16025.18,16025.5,14411.02,16385.08,13568.65,12179.54,9687.26,14716.53,9764.08,5239.11,18251.53,21340.46,4202.61,30848.3,5235.53,98242.3,12559.36,28440.91,15090.54
523,37075.2,22559.32,7065.51,3021.57457,17482.99,104331.06,100785.06,101856.67,100217.02,29052.56,8006.2,10792.84,16416.76,17650.7,94007.92,9458.4,23669.54,16178.09,14811.45,15806.96,15742.67,14196.01,16124.92,13312.06,12018.01,9653.0,14545.93,9732.77,5302.86,18253.85,21343.93,4202.51,30393.79,5083.71,98246.41,12207.34,27985.85,14742.59
524,36809.02,22398.59,7015.71,3148.18609,18003.65,104385.16,100594.02,101803.03,100219.26,28934.3,7885.03,10754.6,16423.32,17723.79,93092.63,9392.78,23175.34,16081.8,14764.12,15697.17,15597.04,14084.28,16005.21,13207.38,11963.27,9652.4,14413.81,9751.94,5346.12,17850.59,20625.74,4270.4,30360.18,5066.1,98336.91,12023.17,27694.08,15023.16
525,37506.14,22821.86,7236.87,3144.01599,17749.23,104484.7,100486.97,101674.22,100222.36,30317.09,8179.47,10904.19,16923.64,17893.91,93786.14,9538.46,23473.04,16356.2,15033.1,15957.85,15913.49,14330.46,16354.8,13496.84,12103.45,9694.66,14383.94,9895.28,5245.88,17704.14,20238.98,4305.32,30708.95,5176.86,98443.75,12569.38,28236.97,14923.2
526,37737.75,22962.59,7316.34,3112.89797,18041.58,104567.72,100566.71,101601.76,100225.55,30472.97,8292.15,11048.07,16752.16,17902.95,94033.12,9594.53,23337.9,16475.66,15194.69,16042.91,15993.38,14418.89,16439.03,13587.63,12113.45,9695.04,14591.3,9878.81,5206.6,18098.39,20948.22,4233.9,30843.19,5222.24,98490.63,12513.23,28381.16,15209.0
527,37633.9,22899.01,7379.46,3064.07379,18629.8,104520.74,100650.38,101648.29,100235.05,29207.13,8228.55,10882.33,16168.68,17559.33,93047.05,9564.38,23537.77,16512.57,15167.49,15976.18,15932.93,14393.6,16411.14,13575.7,12169.48,9700.08,14591.36,9816.98,5231.45,17941.76,20574.48,4266.76,30884.51,5235.98,98423.15,12619.74,28380.18,15189.71
528,37610.71,22884.87,7454.55,3064.07379,18586.46,104425.74,100980.31,101745.23,100237.97,27849.5,8239.62,10775.72,15896.36,17379.79,92521.88,9537.58,23399.26,16457.46,15140.92,15946.77,15882.95,14371.18,16408.91,13574.42,12145.97,9673.99,14319.15,9848.27,5223.54,17872.96,20429.67,4281.86,30909.69,5243.75,98265.34,12655.82,28376.49,15086.55
529,37118.54,22584.98,7358.96,3011.96549,18584.76,104520.61,100572.03,101654.17,100241.62,24043.65,8008.76,10692.16,15894.51,17386.31,92516.53,9417.86,23426.7,16210.51,14927.97,15756.81,15661.07,14207.52,16208.38,13379.32,12160.9,9705.36,14113.76,9838.46,5301.09,17739.65,20186.38,4311.9,30749.11,5190.05,98425.54,12425.03,27994.33,15069.83
530,37218.06,22645.36,7377.89,2972.53209,18733.34,104557.55,100582.76,101628.97,100244.46,24623.15,8042.93,10838.55,15651.68,17305.1,92086.64,9446.68,23412.08,16404.63,15049.38,15751.91,15697.28,14234.08,16245.48,13495.46,12079.46,9684.57,13902.86,9792.6,5291.5,17428.33,19550.02,4378.16,30460.35,5097.27,98450.71,12556.59,28126.76,15237.16
531,36248.01,22054.78,7184.44,2925.07167,18792.32,104820.26,99731.31,101312.39,100249.78,22373.11,7619.74,10587.83,15168.81,17218.35,90416.92,9236.94,23688.48,16031.71,14604.61,15379.88,15252.72,13886.73,15773.87,13109.25,12173.79,9763.75,13898.85,9969.64,5432.2,17421.3,19544.34,4378.06,31045.17,5271.18,98836.66,12140.53,27380.97,15174.86
532,36608.92,22274.24,7273.29,3024.31023,19105.43,104763.49,100176.24,101387.24,100259.59,15399.66,7802.0,10499.13,15916.93,17430.41,92063.06,9262.62,23385.01,16144.65,14811.44,15488.4,15433.76,14013.83,16010.3,13297.05,11939.44,9680.67,13517.55,9855.1,5358.33,17099.69,19059.99,4432.1,30450.5,5089.87,98720.42,12494.06,27682.37,14837.99
533,36915.56,22460.44,7322.24,2990.60234,18336.48,104774.07,100307.48,101393.79,100267.97,14564.06,7907.28,10706.44,16148.36,17825.5,94247.16,9353.39,23495.45,16268.08,14958.82,15623.54,15518.06,14131.63,16161.82,13414.51,11958.02,9676.74,13521.59,9992.28,5329.43,17438.9,19483.47,4386.4,30779.93,5189.73,98718.66,12609.29,27910.46,14830.48
534,36828.63,22406.89,7396.73,2911.58665,18590.42,104968.36,99725.1,101180.86,100273.85,13455.75,7863.93,10775.6,16039.87,17684.68,92385.92,9293.7,23441.63,16319.34,14943.13,15546.09,15451.27,14067.12,16139.24,13417.84,12082.27,9746.82,13586.65,10022.47,5344.88,17689.92,19900.69,4337.17,31175.21,5320.08,99009.5,12815.0,27956.13,15225.29
535,37484.59,22807.15,7448.08,2816.9853,19011.92,104859.19,100268.04,101287.24,100278.97,14121.66,8140.94,10816.81,16172.24,17913.92,94058.76,9465.34,23110.49,16556.08,15173.81,15810.31,15730.56,14351.96,16444.8,13688.39,12161.58,9730.41,13519.72,9889.23,5252.06,17384.59,19088.61,4421.64,30827.79,5208.67,98812.74,13056.28,28411.36,15017.04
536,36935.08,22472.1,7391.9,2689.33342,19283.45,104615.28,100015.66,101267.96,100290.93,12675.39,7901.18,10869.78,15572.04,17943.37,94776.27,9352.95,23654.26,16456.33,14925.7,15585.39,15444.58,14172.68,16174.56,13518.15,12305.36,9781.7,13527.99,9970.91,5330.08,17521.54,19565.45,4369.68,30882.33,5221.59,98911.07,12893.04,28053.84,15219.54
537,36051.53,21933.8,7239.9,2574.17758,19892.89,104420.92,100447.47,101487.21,100295.9,10580.01,7528.39,10789.34,15178.02,18041.98,95293.96,9141.62,23920.02,16109.69,14589.95,15200.73,15059.47,13821.08,15770.4,13194.25,12341.27,9760.9,13258.77,10204.44,5455.18,17135.87,18850.89,4454.64,30835.82,5192.08,98665.11,12615.27,27408.36,15181.57
538,35670.47,21702.92,7122.14,2578.99678,20489.52,104438.22,100555.1,101483.91,100302.68,11051.02,7331.48,10456.63,14371.76,17761.86,93305.32,9030.13,23840.16,15998.18,14449.47,15024.04,14889.15,13644.28,15654.58,13033.74,12344.13,9754.83,12908.57,10206.63,5533.7,16607.88,17719.85,4576.63,30109.03,4960.61,98662.85,12451.93,27098.12,15150.57
539,36556.29,22239.94,7326.33,2753.87734,21456.86,104483.18,100554.4,101388.26,100306.17,158.11,7708.54,10968.19,15073.23,17741.23,94270.55,9225.74,23396.02,16291.68,14746.62,15451.78,15279.78,13968.52,16073.36,13327.03,12251.72,9731.54,12776.46,10292.34,5384.46,16285.24,17033.2,4665.67,29005.66,4620.68,98675.8,12722.47,27712.75,14500.33
540,36285.52,22076.7,7422.0,2776.59801,20560.47,104599.95,100396.39,101283.36,100318.55,154.14,7600.76,10876.43,14883.05,17689.84,94509.84,9194.25,23451.9,16233.91,14557.47,15345.64,15149.68,13903.08,15931.99,13270.54,12434.08,9788.91,12928.34,10370.49,5424.02,16922.96,18448.43,4477.69,29547.37,4790.14,98821.75,12759.3,27509.28,14786.39
541,36211.88,22033.03,7228.67,2783.27835,20245.83,104543.25,100752.22,101348.52,100322.43,152.82,7581.57,10944.67,14317.37,17611.67,93618.46,9186.96,23416.3,16192.69,14621.76,15307.43,15130.05,13897.27,15832.46,13225.28,12564.82,9795.49,12780.25,10426.12,5427.9,16587.82,17839.79,4551.74,29747.23,4843.62,98697.48,12483.81,27344.16,14788.85
542,35847.68,21811.24,7177.41,2790.25693,19756.83,104528.56,100831.21,101342.14,100328.05,151.5,7429.96,10895.19,13953.39,17560.76,92906.87,9109.11,23162.03,15972.67,14481.41,15176.98,14988.47,13747.12,15662.28,13050.1,12437.0,9761.88,12293.46,10511.62,5483.9,16665.98,17999.24,4519.59,28682.87,4504.49,98693.63,12466.2,27081.81,14191.89
543,36367.94,22128.21,7317.87,2918.81119,19139.98,104574.35,101051.01,101288.76,100332.96,150.18,7659.49,10966.57,14386.9,17735.19,93645.37,9227.09,23156.16,16190.0,14720.99,15376.71,15198.58,13934.52,15907.47,13252.92,12294.91,9713.21,11804.19,10446.13,5393.97,16695.29,18351.03,4483.9,27346.07,4115.63,98688.18,12759.92,27480.23,14534.48
544,36923.24,22465.77,7384.22,2890.71928,18742.62,104740.36,100392.76,101122.53,100337.12,148.88,7895.34,10980.71,15142.04,17696.7,94769.57,9308.01,22830.34,16264.58,14863.65,15601.23,15486.67,14150.27,16206.0,13464.69,12185.74,9729.3,12529.02,10408.0,5309.27,16967.04,18909.22,4418.82,28060.53,4300.69,98950.25,13079.16,27857.63,14322.2
545,37002.53,22516.08,7370.0,2921.4244,19398.64,104692.06,100644.41,101178.45,100345.33,144.91,7920.34,11139.15,15541.99,17819.65,96151.6,9322.15,22657.25,16378.03,14874.54,15634.13,15535.11,14199.87,16249.83,13497.22,12345.6,9752.64,13077.74,10218.3,5304.0,17528.25,19792.46,4309.84,28408.92,4405.11,98858.91,13204.55,27980.56,14393.35
546,36643.58,22296.49,7364.78,2897.18377,19112.36,104582.43,100731.77,101322.42,100347.45,143.59,7770.94,11455.33,16070.03,18130.57,96426.19,9246.67,22937.1,16274.51,14781.13,15477.13,15396.07,14053.64,16072.05,13358.25,12512.84,9786.26,12992.66,10252.73,5353.44,17658.79,20078.55,4286.58,28742.4,4509.02,98746.67,13139.19,27768.48,14263.54
547,36939.21,22476.92,7408.65,2931.96945,19127.49,104210.24,101387.32,101710.8,100345.95,142.26,7893.08,11467.99,15840.32,18074.15,95836.72,9357.03,23380.52,16424.0,14937.55,15601.8,15551.62,14170.89,16161.26,13482.78,12622.12,9765.44,12950.36,10232.12,5311.65,17653.56,20069.84,4286.48,28740.84,4504.06,98307.75,13228.25,28017.9,14160.55
548,37264.41,22674.67,7410.89,2878.15186,18968.01,104186.91,101264.66,101741.95,100346.0,140.94,8023.27,11571.55,16268.39,18258.14,96101.02,9452.1,23458.48,16490.41,15037.44,15757.46,15715.89,14313.44,16287.78,13594.39,12556.89,9759.23,13209.69,10261.46,5269.79,17902.85,20520.27,4231.76,28600.82,4459.65,98328.69,13312.39,28276.4,14241.09
549,37111.14,22581.68,7392.65,2894.65184,19280.26,104053.06,101778.38,101885.94,100345.01,140.32,7951.54,11529.89,15978.77,18083.28,95080.89,9419.48,23423.62,16422.64,15024.51,15692.01,15691.49,14263.71,16210.02,13543.18,12570.56,9732.42,13376.52,10270.75,5294.92,18428.56,21490.44,4133.84,28844.88,4540.23,98140.96,13328.82,28216.28,14324.98
550,36977.65,22499.19,7380.4,2915.42718,19776.27,103914.02,101925.02,102054.6,100347.62,136.89,7905.41,11752.1,16262.27,18364.35,95668.42,9381.82,23295.01,16417.89,15079.31,15643.34,15662.11,14180.74,16134.58,13452.52,12705.77,9756.12,13216.4,10419.45,5307.24,18456.8,21475.54,4127.6,28710.45,4488.83,97982.27,13370.15,28218.86,14478.79
551,36980.97,22501.26,7316.07,2921.82104,19616.27,103136.76,103290.72,102865.91,100335.0,135.74,7921.11,11751.22,16051.79,18552.62,96820.6,9418.48,23481.11,16557.44,15074.11,15663.95,15696.95,14184.19,16084.06,13438.96,12786.95,9685.26,13060.9,10397.0,5298.38,18483.56,21496.1,4127.69,28373.15,4391.54,97058.91,13260.99,28219.74,14649.27
552,37154.29,22606.88,7425.43,3021.92951,19314.61,103435.84,102457.14,102542.47,100334.5,134.61,7983.66,11741.26,16376.95,18520.72,97907.13,9439.36,23085.57,16600.97,15175.77,15748.41,15762.98,14231.5,16188.56,13488.55,12754.61,9728.75,13092.63,10395.63,5281.09,18338.49,21228.13,4144.36,28003.34,4280.65,97449.02,13413.9,28341.94,14640.94
553,37312.68,22703.17,7528.08,2992.5841,18790.34,103672.84,101931.54,102315.04,100338.1,135.11,8042.42,11821.98,16835.01,18705.43,100689.55,9440.83,23164.98,16714.13,15387.48,15803.16,15819.48,14282.48,16293.13,13557.84,12756.92,9765.58,13179.06,10225.32,5262.75,18538.34,21554.66,4106.05,27731.51,4205.06,97744.73,13431.31,28445.26,14483.56
554,37423.64,22770.52,7535.75,2950.46382,19200.28,103546.24,102639.28,102452.74,100342.3,134.38,8089.02,11832.7,16505.67,18559.27,100023.97,9480.03,23247.1,16879.83,15633.68,15859.88,15911.66,14330.97,16318.93,13637.06,12830.67,9739.06,13284.64,10286.36,5248.45,18534.42,21650.42,4110.61,28652.84,4468.39,97519.83,13509.18,28553.0,14688.9
555,37176.57,22619.16,7636.3,2945.40185,19496.86,103262.45,102954.54,102816.83,100349.51,132.2,7984.17,11969.48,16220.55,18337.81,98745.12,9435.7,23419.16,16818.81,15498.34,15778.67,15799.13,14238.11,16227.2,13530.74,12774.73,9704.68,13180.25,10298.98,5281.6,18402.16,21172.51,4154.34,28494.71,4427.81,97233.83,13451.63,28366.68,14856.2
556,37359.53,22730.4,7715.51,2954.48439,18894.57,103174.59,103178.97,102887.0,100351.58,131.47,8066.18,12062.41,16359.19,18440.0,100641.91,9477.25,23946.62,16937.04,15532.13,15865.46,15900.4,14306.75,16315.37,13582.44,12797.11,9694.1,13144.41,10330.08,5252.51,18295.25,21088.09,4158.76,28794.25,4510.5,97109.98,13548.05,28555.53,14789.55
